listing_id,is_hidden,positive_rate,price_clean,predicted_price,discount_pct,in_test_set
37003011,1,0.8333333333333334,99.0,216.25775702237925,0.5422129528988175,1
1020164872676622686,1,1.0,86.0,185.07314189702765,0.5353188522197926,1
10357341,1,1.0,75.0,160.3183120202394,0.5321807031592771,1
739565008523426749,1,1.0,310.0,651.8663957081915,0.5244424286310783,1
1125850589216221164,1,0.8,176.0,369.26495833591,0.5233774664318467,1
18967371,1,1.0,90.0,185.07314189702765,0.5137057755788528,1
884814970116583952,1,1.0,28.0,57.24347085362958,0.5108612461393991,1
1167376487205828960,1,0.8571428571428571,66.0,133.91828250871885,0.5071621382561935,1
1360131780307911582,1,1.0,64.0,129.44368875097814,0.5055765127095362,1
23264086,1,1.0,146.0,292.6348117624253,0.5010846484029055,1
11665547,1,1.0,326.0,651.8663957081915,0.49989752172171464,1
900821309519326298,1,0.8,76.0,151.36071706188477,0.49788821382943815,1
1396209624784424218,1,1.0,81.0,160.3183120202394,0.4947551594120193,1
1884342,1,1.0,64.0,126.54615908335806,0.4942556892790232,1
1432499928264761674,1,1.0,148.0,292.6348117624253,0.49425019153171235,1
1481154852487622452,1,1.0,63.0,123.8547607702361,0.4913396981415048,1
725196107265007339,1,1.0,149.0,292.6348117624253,0.4908329630961158,1
7627958,1,0.875,150.0,292.6348117624253,0.48741573466051924,1
1147698642733604596,1,0.8333333333333334,301.0,586.8620469594883,0.4871026307469184,1
1436466571170167947,1,1.0,83.0,161.67182322785052,0.48661431322497795,1
4132262,1,1.0,123.0,238.96566548686937,0.4852817045938401,1
701170470414050071,1,1.0,37.0,71.7335669219905,0.4842024231105486,1
25173200,1,1.0,152.0,292.6348117624253,0.48058127778932613,1
28324358,1,1.0,35.0,67.2361652191033,0.47944681428595637,1
31580010,1,0.8461538461538461,112.0,211.77452984288053,0.47113564561755894,1
1069392870265575038,1,0.8125,81.0,151.36071706188477,0.46485454368663803,1
41139783,1,1.0,81.0,151.36071706188477,0.46485454368663803,1
4277497,1,0.8,72.0,133.91828250871885,0.4623586962794838,1
42240592,1,1.0,140.0,258.4278547326671,0.4582627319921677,1
