cluster,latitude,longitude,accommodates,bedrooms,amenities_count
0,41.87622365588129,12.45370338771433,6.774834437086093,2.7417218543046356,41.98675496688742
1,41.89743916100652,12.485493025479178,3.3422982885085575,1.315403422982885,32.71149144254279
