listing_id,is_hidden,positive_rate,price_clean,predicted_price,discount_pct,in_test_set,latitude,longitude,accommodates,bedrooms,amenities_count,room_type,neighbourhood_cleansed,number_of_reviews,property_type,residual,cluster
27480964,1,0.9375,173.0,292.6348117624253,0.4088194806417988,1,41.8923,12.47165,6,2.0,39,Entire home/apt,I Centro Storico,115,Entire rental unit,-119.63481176242529,4
16035500,1,0.9,173.0,292.6348117624253,0.4088194806417988,1,41.9018669128418,12.472685813903809,4,2.0,39,Entire home/apt,I Centro Storico,132,Entire rental unit,-119.63481176242529,4
43485045,1,1.0,173.0,292.6348117624253,0.4088194806417988,1,41.89835739135742,12.466893196105955,4,2.0,48,Entire home/apt,I Centro Storico,29,Entire rental unit,-119.63481176242529,4
1208400450436546148,1,0.8333333333333334,90.0,151.36071706188477,0.4053939374295978,1,41.90867838323235,12.496925254445308,2,1.0,38,Private room,I Centro Storico,3,Private room in condo,-61.36071706188477,1
1054445,1,0.8571428571428571,90.0,151.36071706188477,0.4053939374295978,1,41.90818,12.4963,2,1.0,31,Private room,I Centro Storico,119,Private room in condo,-61.36071706188477,0
14224735,1,1.0,90.0,151.36071706188477,0.4053939374295978,1,41.89616,12.47517,1,1.0,30,Private room,I Centro Storico,438,Private room in condo,-61.36071706188477,0
673179231084214819,1,0.8571428571428571,108.0,181.07227178086677,0.4035530733788918,1,41.91099,12.44945,4,2.0,39,Entire home/apt,I Centro Storico,25,Entire condo,-73.07227178086677,4
3465987,1,0.9411764705882352,175.0,292.6348117624253,0.4019850237706057,1,41.88824844360352,12.494694709777832,6,3.0,29,Entire home/apt,I Centro Storico,147,Entire rental unit,-117.63481176242529,5
1079642047095676634,1,0.7777777777777778,175.0,292.6348117624253,0.4019850237706057,1,41.90145,12.47025,5,2.0,6,Entire home/apt,I Centro Storico,7,Entire rental unit,-117.63481176242529,5
1302007137168967949,1,1.0,111.0,185.07314189702765,0.4002371232139183,1,41.9043153,12.4594946,5,1.0,34,Entire home/apt,I Centro Storico,2,Entire rental unit,-74.07314189702763,1
1343597788122077291,1,0.8,111.0,185.07314189702765,0.4002371232139183,1,41.8895,12.5012,4,1.0,46,Entire home/apt,I Centro Storico,1,Entire vacation home,-74.07314189702763,1
660044494429381729,1,1.0,60.0,99.98085906052208,0.3998851323763901,1,41.8830708,12.5139165,2,1.0,59,Private room,VII San Giovanni/Cinecittà,29,Private room in condo,-39.98085906052209,1
1660134,1,1.0,91.0,151.36071706188477,0.3987872034010378,1,41.90023,12.47584,3,2.0,23,Entire home/apt,I Centro Storico,195,Entire rental unit,-60.36071706188477,5
669205170379193506,1,0.8,51.0,84.46720537487633,0.396215374077366,1,41.9137414,12.4161536,4,1.0,47,Entire home/apt,XIV Monte Mario,59,Entire condo,-33.46720537487633,1
1077380535573491305,1,1.0,77.0,127.13968812134904,0.3943669271352388,1,41.88345169999999,12.537446,5,1.0,56,Entire home/apt,V Prenestino/Centocelle,10,Entire vacation home,-50.13968812134905,1
684704838605429335,1,1.0,77.0,127.13968812134904,0.3943669271352388,1,41.86454,12.68418,5,2.0,40,Entire home/apt,VI Roma delle Torri,2,Entire vacation home,-50.13968812134905,5
24744202,1,1.0,46.0,75.94481119391182,0.3942969996653619,1,41.87543,12.35602,2,0.0,38,Entire home/apt,XII Monte Verde,83,Entire rental unit,-29.944811193911814,1
744952593513961756,1,1.0,56.0,92.21946268376496,0.3927529138612224,1,41.87468,12.46276,2,1.0,37,Entire home/apt,XII Monte Verde,7,Entire loft,-36.21946268376496,1
9620896,1,1.0,396.0,651.8663957081915,0.3925135539932485,1,41.89574,12.499,15,5.0,27,Entire home/apt,I Centro Storico,52,Entire condo,-255.86639570819148,3
33904418,1,1.0,398.0,651.8663957081915,0.389445440629578,1,41.90773,12.44662,11,3.0,59,Entire home/apt,I Centro Storico,59,Entire rental unit,-253.86639570819148,3
1318000933014100465,1,1.0,45.0,73.63733051816416,0.3888969129740542,1,41.85889,12.56367,2,1.0,25,Private room,VII San Giovanni/Cinecittà,0,Private room in vacation home,-28.637330518164163,0
9398939,1,1.0,35.0,57.24347085362958,0.3885765576742489,1,41.83503,12.559,3,1.0,17,Entire home/apt,VII San Giovanni/Cinecittà,31,Entire home,-22.24347085362958,0
1355004609939815341,1,0.8,117.0,191.0250605614952,0.3875149173826063,1,41.91796,12.49446,6,2.0,31,Entire home/apt,II Parioli/Nomentano,6,Entire rental unit,-74.02506056149522,5
1102773597164028616,1,1.0,180.0,292.6348117624253,0.3848988815926231,1,41.9094022,12.4933457,6,2.0,42,Entire home/apt,I Centro Storico,20,Entire rental unit,-112.63481176242529,4
424531,1,1.0,180.0,292.6348117624253,0.3848988815926231,1,41.88819,12.47844,4,2.0,51,Entire home/apt,I Centro Storico,190,Entire condo,-112.63481176242529,4
6703530,1,1.0,180.0,292.6348117624253,0.3848988815926231,1,41.89845,12.46947,6,3.0,19,Entire home/apt,I Centro Storico,116,Entire rental unit,-112.63481176242529,5
1404177086656014676,1,1.0,108.0,175.4137831602825,0.384312919690489,1,41.86849960000001,12.4617514,6,2.0,9,Entire home/apt,XI Arvalia/Portuense,0,Entire rental unit,-67.41378316028249,5
1421621124429926481,1,1.0,69.0,112.029429992579,0.3840904126302288,1,41.87559158705642,12.458774243969428,4,1.0,10,Entire home/apt,XII Monte Verde,3,Entire rental unit,-43.02942999257901,0
44291684,1,1.0,65.0,105.17092528053756,0.3819584659294749,1,41.732307,12.276167,4,1.0,69,Entire home/apt,X Ostia/Acilia,22,Entire rental unit,-40.170925280537546,2
26054257,1,1.0,62.0,99.98085906052208,0.3798813034556031,1,41.89142,12.51393,2,1.0,12,Private room,I Centro Storico,67,Private room in vacation home,-37.98085906052209,0
1357153897299667196,1,1.0,76.0,122.48860293673008,0.3795341102938627,1,41.81426829999999,12.6045565,5,3.0,13,Entire home/apt,VII San Giovanni/Cinecittà,1,Entire home,-46.488602936730075,5
7658266,1,1.0,94.0,151.36071706188477,0.3789670013153576,1,41.88411,12.46113,2,1.0,19,Entire home/apt,XII Monte Verde,14,Entire rental unit,-57.36071706188477,0
16801928,1,0.7777777777777778,115.0,185.07314189702765,0.3786240465729784,1,41.90622,12.46046,4,2.0,29,Entire home/apt,I Centro Storico,56,Entire rental unit,-70.07314189702763,5
654231541317181366,1,1.0,115.0,185.07314189702765,0.3786240465729784,1,41.901045,12.475623,4,1.0,37,Entire home/apt,I Centro Storico,33,Entire vacation home,-70.07314189702763,1
16377630,1,1.0,87.0,139.99529444437854,0.3785505409643185,1,41.90825,12.45603,3,1.0,46,Private room,I Centro Storico,25,Private room in bed and breakfast,-52.995294444378544,1
1258856188569241904,1,0.8,77.0,123.8547607702361,0.3783040755062836,1,41.808029334800274,12.450095807250996,7,3.0,61,Entire home/apt,IX Eur,4,Entire condo,-46.8547607702361,4
984505010794501702,1,1.0,113.0,181.07227178086677,0.3759397897390257,1,41.9188365,12.4407935,6,2.0,13,Entire home/apt,XIV Monte Mario,5,Entire condo,-68.07227178086677,5
35153326,1,1.0,74.0,118.33145136843136,0.3746379416103247,1,41.89286,12.513541,2,1.0,37,Private room,I Centro Storico,20,Private room in rental unit,-44.331451368431374,1
1042725,1,1.0,88.0,140.39988502435497,0.3732188599389895,1,41.89766,12.51445,5,2.0,44,Entire home/apt,II Parioli/Nomentano,134,Entire rental unit,-52.39988502435497,4
853532521563289438,1,1.0,68.0,108.46302581113088,0.373058242737853,1,41.89786424620248,12.518641613423824,4,1.0,42,Entire home/apt,II Parioli/Nomentano,24,Entire rental unit,-40.46302581113089,1
699683976435529891,1,1.0,45.0,71.7335669219905,0.3726786227020185,1,41.9362497,12.5390127,2,1.0,47,Entire home/apt,III Monte Sacro,6,Entire condo,-26.7335669219905,1
720324859992056797,1,1.0,95.0,151.36071706188477,0.3723602672867977,1,41.89032,12.46844,2,0.0,28,Entire home/apt,I Centro Storico,8,Entire rental unit,-56.36071706188477,0
4138667,1,1.0,76.0,120.93148658007522,0.3715449784893173,1,42.01849,12.37042,4,2.0,57,Entire home/apt,XV Cassia/Flaminia,53,Entire condo,-44.931486580075216,4
1400016596976241362,1,1.0,105.0,166.7004016334289,0.3701274923686563,1,41.8949792,12.4928759,2,1.0,33,Entire home/apt,I Centro Storico,0,Entire rental unit,-61.700401633428896,0
1495257979606002297,1,1.0,185.0,292.6348117624253,0.3678127394146404,1,41.88984640733236,12.473040541539143,4,2.0,35,Entire home/apt,I Centro Storico,2,Entire condo,-107.63481176242529,4
1152861391976867036,1,1.0,89.0,139.99529444437854,0.3642643465037281,1,41.9079073,12.4541184,4,2.0,28,Entire home/apt,I Centro Storico,16,Entire condo,-50.995294444378544,5
1362140620581715704,1,1.0,102.0,160.3183120202394,0.363765756296617,1,41.7323367,12.2840431,4,2.0,9,Entire home/apt,X Ostia/Acilia,1,Entire rental unit,-58.31831202023941,2
1069560340539835794,1,0.875,78.0,122.48860293673008,0.3632060605647539,1,41.8699546,12.5337485,4,2.0,41,Entire home/apt,VII San Giovanni/Cinecittà,20,Entire rental unit,-44.488602936730075,4
1028803462866040931,1,0.875,374.0,586.8620469594883,0.3627122388682641,1,41.89736007673373,12.478445633096609,6,2.0,47,Entire home/apt,I Centro Storico,22,Entire rental unit,-212.8620469594883,4
5576216,1,0.8333333333333334,118.0,185.07314189702765,0.3624142390922735,1,41.89465,12.4639,4,2.0,40,Entire home/apt,I Centro Storico,154,Entire rental unit,-67.07314189702763,4
19523680,1,0.875,69.0,108.15924772437552,0.3620517759532301,1,41.90888,12.4557,2,1.0,30,Hotel room,I Centro Storico,59,Room in serviced apartment,-39.15924772437553,0
1126148274574676764,1,1.0,55.0,85.68479995651496,0.3581125237158458,1,41.88269,12.42174,2,1.0,33,Private room,XII Monte Verde,7,Private room in rental unit,-30.684799956514965,1
1059491671810227806,1,1.0,76.0,118.33145136843136,0.3577362643565496,1,41.90247,12.5017,2,1.0,32,Private room,I Centro Storico,9,Private room in rental unit,-42.331451368431374,0
1378241276380570781,1,1.0,188.0,292.6348117624253,0.3575610541078508,1,41.9036968,12.4608993,6,2.0,21,Entire home/apt,I Centro Storico,2,Entire rental unit,-104.63481176242529,5
1236171147373505492,1,0.875,90.0,139.99529444437854,0.3571212492734329,1,41.9089696,12.4498533,3,1.0,30,Entire home/apt,I Centro Storico,4,Entire rental unit,-49.995294444378544,0
21809755,1,1.0,119.0,185.07314189702765,0.3570109699320386,1,41.88177,12.46596,4,1.0,51,Entire home/apt,XII Monte Verde,8,Entire rental unit,-66.07314189702763,1
608380405567412901,1,1.0,238.0,369.26495833591,0.3554763466521563,1,41.88412,12.51255,8,3.0,13,Entire home/apt,VII San Giovanni/Cinecittà,5,Entire condo,-131.26495833591002,5
1235620936840487241,1,1.0,55.0,85.2789877146579,0.355058010491059,1,41.88772680620876,12.531352870502536,2,1.0,27,Entire home/apt,V Prenestino/Centocelle,2,Entire condo,-30.2789877146579,0
1248540413810238426,1,1.0,189.0,292.6348117624253,0.3541438256722542,1,41.89194,12.46781,4,2.0,41,Entire home/apt,I Centro Storico,7,Entire rental unit,-103.63481176242529,4
567202234546662857,1,0.7857142857142857,189.0,292.6348117624253,0.3541438256722542,1,41.89855,12.4706,7,2.0,50,Entire home/apt,I Centro Storico,106,Entire condo,-103.63481176242529,4
4984599,1,0.8,190.0,292.6348117624253,0.3507265972366576,1,41.90955,12.49569,4,2.0,49,Entire home/apt,I Centro Storico,150,Entire rental unit,-102.63481176242529,4
32078864,1,1.0,190.0,292.6348117624253,0.3507265972366576,1,41.888668060302734,12.471196174621582,4,2.0,46,Entire home/apt,I Centro Storico,44,Entire condo,-102.63481176242529,4
559967363538760879,1,1.0,190.0,292.6348117624253,0.3507265972366576,1,41.9094579,12.4662262,5,2.0,39,Entire home/apt,I Centro Storico,35,Entire vacation home,-102.63481176242529,4
52058624,1,1.0,65.0,99.98085906052208,0.3498755600744226,1,41.89915,12.50207,2,1.0,18,Private room,I Centro Storico,6,Private room in guesthouse,-34.98085906052209,0
33725101,1,1.0,65.0,99.98085906052208,0.3498755600744226,1,41.97541,12.51398,2,1.0,27,Entire home/apt,III Monte Sacro,19,Entire rental unit,-34.98085906052209,0
791177036226203378,1,1.0,121.0,185.07314189702765,0.3462044316115686,1,41.879602,12.4674907,4,1.0,45,Entire home/apt,XII Monte Verde,26,Entire rental unit,-64.07314189702763,1
1414981641594854301,1,1.0,90.0,137.6015287720826,0.3459374993640352,1,41.8734872,12.4568929,1,1.0,12,Private room,XII Monte Verde,1,Private room in rental unit,-47.60152877208259,0
1012199155050722636,1,1.0,99.0,151.36071706188477,0.3459333311725575,1,41.879697,12.4676368,3,1.0,47,Entire home/apt,XII Monte Verde,21,Entire rental unit,-52.36071706188477,1
691806216611812066,1,0.8571428571428571,427.0,651.8663957081915,0.3449577968563563,1,41.9032815,12.4866326,12,3.0,51,Entire home/apt,I Centro Storico,97,Entire condo,-224.86639570819148,3
1406528637560035479,1,1.0,88.0,133.91828250871885,0.342882851008258,1,41.912520686566126,12.469010717252209,4,1.0,16,Entire home/apt,I Centro Storico,1,Entire home,-45.918282508718846,0
1436112387019512397,1,1.0,92.0,139.99529444437854,0.3428350548128425,1,41.87970493826487,12.452599275457514,5,2.0,38,Entire home/apt,XII Monte Verde,0,Entire rental unit,-47.995294444378544,4
1067437280241172167,1,1.0,45.0,68.28780228419973,0.3410243338521966,1,41.9296,12.41902,2,1.0,32,Private room,XIV Monte Mario,2,Private room in rental unit,-23.287802284199728,0
117251,1,0.9166666666666666,122.0,185.07314189702765,0.3408011624513337,1,41.89503,12.47433,4,1.0,41,Entire home/apt,I Centro Storico,47,Entire rental unit,-63.073141897027625,1
23410950,1,1.0,122.0,185.07314189702765,0.3408011624513337,1,41.88547,12.47192,4,1.0,70,Private room,I Centro Storico,64,Private room in bed and breakfast,-63.073141897027625,1
45859246,1,1.0,122.0,185.07314189702765,0.3408011624513337,1,41.89693,12.47667,4,1.0,33,Entire home/apt,I Centro Storico,50,Entire rental unit,-63.073141897027625,1
616650887264766338,1,0.8888888888888888,100.0,151.36071706188477,0.3393265971439976,1,41.90608,12.49648,1,1.0,33,Private room,I Centro Storico,153,Private room in condo,-51.36071706188477,0
2050603,1,1.0,431.0,651.8663957081915,0.3388215701290153,1,41.89642,12.4493,14,4.0,43,Entire home/apt,XIII Aurelia,54,Entire rental unit,-220.86639570819148,3
1357212883727551517,1,1.0,91.0,137.6015287720826,0.3386701382458578,1,41.874889,12.457933,2,1.0,24,Private room,XII Monte Verde,1,Private room in bed and breakfast,-46.60152877208259,0
1498562072616504412,1,1.0,108.0,163.11910887664007,0.3379071235505846,1,41.8852993,12.5205921,6,3.0,35,Entire home/apt,VII San Giovanni/Cinecittà,0,Entire rental unit,-55.11910887664007,5
1449987222232525494,1,1.0,84.0,126.54615908335806,0.3362105921787179,1,41.7355689,12.2782625,5,3.0,8,Entire home/apt,X Ostia/Acilia,0,Entire rental unit,-42.54615908335806,2
1331663836528355831,1,0.8571428571428571,101.0,151.36071706188477,0.3327198631154375,1,41.90156,12.47353,2,1.0,33,Entire home/apt,I Centro Storico,7,Entire rental unit,-50.36071706188477,0
8682187,1,0.7647058823529411,48.0,71.90835799580864,0.3324837148583228,1,41.87,12.52691,2,1.0,48,Entire home/apt,VII San Giovanni/Cinecittà,61,Entire loft,-23.908357995808643,1
895478692284049734,1,1.0,45.0,67.39574055267498,0.3323020174423482,1,41.87093378835355,12.467354181475846,2,1.0,42,Private room,XI Arvalia/Portuense,79,Private room in condo,-22.39574055267498,1
733000979408109634,1,1.0,101.0,151.26336225968743,0.3322903941100805,1,41.818769256171066,12.45054166764021,4,2.0,62,Entire home/apt,IX Eur,30,Entire condo,-50.263362259687455,4
1411625253606865990,1,1.0,57.0,85.2789877146579,0.3316055745089157,1,41.8899698,12.5241176,3,1.0,40,Entire home/apt,V Prenestino/Centocelle,4,Entire rental unit,-28.2789877146579,1
1452835958223491602,1,1.0,196.0,292.6348117624253,0.3302232266230784,1,41.8916632,12.4678988,6,2.0,41,Entire home/apt,I Centro Storico,1,Entire vacation home,-96.63481176242529,4
1252681536595741583,1,1.0,61.0,91.06568073883594,0.3301538021228902,1,41.877839827676524,12.54299833218533,4,2.0,38,Entire home/apt,V Prenestino/Centocelle,2,Entire condo,-30.065680738835937,4
47534829,1,0.7647058823529411,145.0,216.25775702237885,0.3295038199023072,1,41.89342,12.47762,4,1.0,46,Entire home/apt,I Centro Storico,73,Entire condo,-71.25775702237885,1
5689625,1,0.8181818181818182,145.0,216.25775702237885,0.3295038199023072,1,41.88848114013672,12.496196746826172,2,1.0,45,Entire home/apt,I Centro Storico,82,Entire condo,-71.25775702237885,1
15901137,1,1.0,94.0,139.99529444437854,0.3285488603522521,1,41.90801,12.45614,3,1.0,88,Private room,I Centro Storico,18,Private room in bed and breakfast,-45.995294444378544,1
1170392221998350462,1,1.0,63.0,93.54126619634464,0.3265004573728778,1,41.86805046935197,12.533120639161856,4,1.0,35,Entire home/apt,VII San Giovanni/Cinecittà,1,Entire rental unit,-30.541266196344637,1
648788984911770830,1,1.0,102.0,151.36071706188477,0.3261131290868775,1,41.89862,12.50069,2,1.0,19,Private room,I Centro Storico,76,Private room in rental unit,-49.36071706188477,0
1383414625511518368,1,1.0,110.0,163.11910887664007,0.3256461443570768,1,41.92818880069448,12.522268182004598,4,2.0,41,Entire home/apt,II Parioli/Nomentano,0,Entire rental unit,-53.11910887664007,4
902823878917985099,1,0.875,125.0,185.07314189702765,0.3245913549706287,1,41.8801294,12.4724313,6,2.0,47,Entire home/apt,I Centro Storico,24,Entire rental unit,-60.073141897027625,4
999390727984277310,1,0.8333333333333334,104.0,152.86851709496895,0.3196767916876539,1,41.924314432973176,12.48389896005392,4,2.0,27,Entire home/apt,II Parioli/Nomentano,12,Entire rental unit,-48.86851709496895,5
1482738764353457717,1,1.0,103.0,151.36071706188477,0.3195063950583174,1,41.89877,12.49869,3,1.0,9,Private room,I Centro Storico,0,Private room in rental unit,-48.36071706188477,0
1482721839884109583,1,1.0,103.0,151.36071706188477,0.3195063950583174,1,41.89999,12.49912,2,1.0,9,Private room,I Centro Storico,0,Private room in rental unit,-48.36071706188477,0
1100667682553437646,1,0.8,130.0,191.0250605614952,0.3194610193140071,1,41.91552739999999,12.4683048,2,1.0,38,Entire home/apt,I Centro Storico,24,Entire rental unit,-61.02506056149522,1
1206457638633449795,1,1.0,74.0,108.15924772437552,0.315823643775928,1,41.89535681708103,12.4456258509262,2,1.0,19,Private room,XIII Aurelia,9,Private room in bed and breakfast,-34.15924772437553,0
870055427412858423,1,1.0,96.0,139.99529444437854,0.3142626658916617,1,41.8950649,12.4536275,3,1.0,50,Entire home/apt,XIII Aurelia,13,Entire rental unit,-43.995294444378544,1
653406216034590013,1,0.7857142857142857,127.0,185.07314189702765,0.3137848166501589,1,41.88768960000001,12.4680004,5,1.0,37,Entire home/apt,I Centro Storico,29,Entire vacation home,-58.073141897027625,1
862902087123022445,1,0.875,127.0,185.07314189702765,0.3137848166501589,1,41.8874113,12.4671435,4,1.0,38,Entire home/apt,I Centro Storico,29,Entire rental unit,-58.073141897027625,1
21087294,1,0.7647058823529411,104.0,151.36071706188477,0.3128996610297574,1,41.89011,12.46685,2,1.0,33,Entire home/apt,I Centro Storico,197,Entire condo,-47.36071706188477,0
621684423692558798,1,1.0,104.0,151.36071706188477,0.3128996610297574,1,41.89714,12.50137,1,1.0,42,Private room,I Centro Storico,33,Private room in rental unit,-47.36071706188477,1
823771610665354655,1,0.9,104.0,151.36071706188477,0.3128996610297574,1,41.8878786,12.5013031,1,1.0,20,Private room,I Centro Storico,53,Private room in rental unit,-47.36071706188477,0
898309867231267465,1,0.8,202.0,292.6348117624253,0.3097198560094992,1,41.8972146,12.4572693,4,2.0,43,Entire home/apt,XIII Aurelia,44,Entire vacation home,-90.63481176242529,4
954760,1,0.8,55.0,79.60639614400898,0.3091007423511007,1,41.8854,12.54154,2,1.0,31,Entire home/apt,V Prenestino/Centocelle,187,Entire rental unit,-24.606396144008983,0
950801360034724494,1,1.0,128.0,185.07314189702765,0.3083815474899238,1,41.88670279999999,12.4683799,4,1.0,14,Private room,I Centro Storico,2,Private room in rental unit,-57.073141897027625,0
1094323149123754055,1,0.8,75.0,108.22027130797224,0.3069690262874531,1,41.8821547,12.4226772,2,1.0,52,Entire home/apt,XII Monte Verde,41,Entire rental unit,-33.22027130797224,1
36174501,1,1.0,35.0,50.47903430471698,0.3066428373268336,1,41.93726,12.54081,2,1.0,44,Entire home/apt,III Monte Sacro,128,Entire home,-15.479034304716984,1
19850172,1,1.0,203.0,292.6348117624253,0.3063026275739027,1,41.89406,12.47257,4,2.0,16,Entire home/apt,I Centro Storico,88,Entire rental unit,-89.63481176242527,5
4821276,1,0.8125,105.0,151.36071706188477,0.3062929270011975,1,41.88797,12.46856,2,1.0,31,Private room,I Centro Storico,195,Private room in bed and breakfast,-46.36071706188477,0
668634222751306192,1,0.8,133.0,191.0250605614952,0.3037562736058687,1,41.91158859999999,12.4588758,4,2.0,30,Entire home/apt,I Centro Storico,18,Entire condo,-58.02506056149522,5
1028192351601000605,1,1.0,129.0,185.07314189702765,0.3029782783296889,1,41.88886230255024,12.476300932466984,4,0.0,22,Entire home/apt,I Centro Storico,25,Entire rental unit,-56.073141897027625,0
15642810,1,0.7777777777777778,129.0,185.07314189702765,0.3029782783296889,1,41.89788,12.4672,4,1.0,36,Entire home/apt,I Centro Storico,148,Entire rental unit,-56.073141897027625,1
53393286,1,0.8571428571428571,204.0,292.6348117624253,0.3028853991383061,1,41.90464782714844,12.485052108764648,5,3.0,38,Entire home/apt,I Centro Storico,66,Entire vacation home,-88.63481176242527,4
1141931697860233627,1,1.0,68.0,97.26127079026632,0.3008522359672347,1,41.851062870911726,12.492404612411056,2,1.0,44,Entire home/apt,VIII Appia Antica,9,Entire rental unit,-29.261270790266323,1
710696534114088753,1,1.0,70.0,99.98085906052208,0.2998659877724552,1,41.89903899999999,12.515803,2,0.0,26,Entire home/apt,II Parioli/Nomentano,40,Entire rental unit,-29.980859060522093,0
4517304,1,1.0,205.0,292.6348117624253,0.2994681707027096,1,41.89244,12.47152,6,2.0,54,Entire home/apt,I Centro Storico,63,Entire rental unit,-87.63481176242527,4
50693704,1,0.7647058823529411,130.0,185.07314189702765,0.2975750091694539,1,41.89637,12.49026,4,1.0,31,Entire home/apt,I Centro Storico,264,Entire condo,-55.073141897027625,0
2324446,1,1.0,458.0,651.8663957081915,0.2974020397194641,1,41.89869,12.4303,11,3.0,59,Entire home/apt,XIII Aurelia,133,Entire rental unit,-193.86639570819148,3
971651994785005033,1,1.0,149.0,211.77452984288055,0.2964215285447883,1,41.888692,12.5073887,8,3.0,47,Entire home/apt,I Centro Storico,64,Entire rental unit,-62.774529842880554,3
568072849084424724,1,1.0,182.0,258.42785473266684,0.2957415515898174,1,41.8944,12.4384,6,3.0,44,Entire home/apt,XIII Aurelia,35,Entire condo,-76.42785473266684,4
14225777,1,0.8333333333333334,107.0,151.36071706188477,0.2930794589440774,1,41.89393,12.48951,3,1.0,27,Entire home/apt,I Centro Storico,250,Entire rental unit,-44.36071706188477,0
1472287909690191284,1,0.8333333333333334,107.0,151.36071706188477,0.2930794589440774,1,41.90577,12.50019,2,1.0,11,Private room,I Centro Storico,1,Room in hotel,-44.36071706188477,0
45446289,1,0.8333333333333334,99.0,139.99529444437854,0.2928333742007761,1,41.89588,12.44989,3,1.0,39,Private room,XIII Aurelia,75,Private room in rental unit,-40.995294444378544,1
1297666200504225715,1,1.0,207.0,292.6348117624253,0.2926337138315166,1,41.9089667,12.4590615,4,2.0,37,Entire home/apt,I Centro Storico,2,Entire rental unit,-85.63481176242527,4
1173206218781016885,1,1.0,95.0,133.91828250871885,0.2906121687020967,1,41.9209757,12.4724787,3,1.0,8,Entire home/apt,II Parioli/Nomentano,2,Entire rental unit,-38.918282508718846,0
1431138131735665143,1,1.0,77.0,108.46302581113088,0.2900806572178629,1,41.8971234,12.5189753,5,2.0,39,Entire home/apt,II Parioli/Nomentano,1,Entire rental unit,-31.46302581113089,4
854254845227377070,1,1.0,61.0,85.68479995651496,0.288088435393938,1,41.88524,12.40075,4,1.0,33,Entire home/apt,XII Monte Verde,34,Entire rental unit,-24.684799956514965,1
1127965315494074515,1,1.0,50.0,70.22695045694232,0.2880226227300573,1,41.8658,12.43854,4,1.0,13,Entire home/apt,XII Monte Verde,1,Entire rental unit,-20.22695045694232,0
1463571710231197242,1,1.0,61.0,85.2789877146579,0.2847007025446291,1,41.88903,12.52606,2,1.0,7,Entire home/apt,V Prenestino/Centocelle,0,Entire rental unit,-24.2789877146579,0
1157765678775412092,1,1.0,171.0,238.96566548686937,0.2844160283377778,1,41.914942,12.4540471,4,2.0,52,Entire home/apt,I Centro Storico,6,Entire rental unit,-67.96566548686937,4
622963894067659272,1,1.0,72.0,100.51181088985776,0.2836662740173032,1,41.910122,12.450163,2,1.0,8,Private room,I Centro Storico,3,Private room in bed and breakfast,-28.51181088985777,0
1300543763144322111,1,1.0,96.0,133.91828250871885,0.283144928372645,1,41.9108377240412,12.456297387653494,4,1.0,40,Entire home/apt,I Centro Storico,1,Entire rental unit,-37.918282508718846,1
1432044544917851958,1,1.0,117.0,163.11910887664007,0.2827327171798,1,41.95021819999999,12.5240927,4,2.0,23,Entire home/apt,III Monte Sacro,1,Entire condo,-46.11910887664007,5
10245738,1,1.0,210.0,292.6348117624253,0.2823820285247269,1,41.90968,12.45726,6,3.0,36,Entire home/apt,I Centro Storico,114,Entire rental unit,-82.63481176242527,4
19694723,1,1.0,130.0,181.07227178086677,0.2820546253634809,1,41.9156,12.45452,6,2.0,22,Entire home/apt,I Centro Storico,1,Entire condo,-51.07227178086677,5
772474842072707848,1,1.0,133.0,185.07314189702765,0.281365201688749,1,41.9078563,12.4613982,4,1.0,36,Entire home/apt,I Centro Storico,21,Entire rental unit,-52.073141897027625,1
1355185890621068145,1,1.0,53.0,73.63733051816416,0.2802563641694418,1,41.90813,12.53941,2,1.0,24,Private room,IV Tiburtina,1,Private room in rental unit,-20.637330518164163,0
1150079054188357209,1,1.0,109.0,151.36071706188477,0.2798659908869573,1,41.8943756,12.4725119,2,1.0,24,Entire home/apt,I Centro Storico,1,Entire home,-42.36071706188477,0
1155683144696836876,1,1.0,109.0,151.26336225968743,0.2794025045346414,1,41.74026000000001,12.2661231,3,2.0,48,Entire home/apt,X Ostia/Acilia,10,Entire rental unit,-42.263362259687455,2
586091100053347955,1,0.8461538461538461,101.0,139.99529444437854,0.2785471797401858,1,41.89874707751069,12.452068912865984,3,1.0,48,Entire home/apt,XIII Aurelia,127,Entire condo,-38.995294444378544,1
51514455,1,0.8,101.0,139.99529444437854,0.2785471797401858,1,41.906898,12.4452,4,1.0,35,Entire home/apt,I Centro Storico,10,Entire condo,-38.995294444378544,1
1065752119368179686,1,1.0,134.0,185.07314189702765,0.2759619325285141,1,41.89715162997957,12.496231606762665,4,1.0,47,Entire home/apt,I Centro Storico,13,Entire rental unit,-51.073141897027625,1
834591742244544498,1,1.0,134.0,185.07314189702765,0.2759619325285141,1,41.88657608551591,12.477052535581969,4,1.0,29,Entire home/apt,I Centro Storico,52,Entire home,-51.073141897027625,0
1324741494619975101,1,1.0,97.0,133.91828250871885,0.2756776880431935,1,41.91133,12.44796,3,1.0,13,Entire home/apt,I Centro Storico,6,Entire rental unit,-36.918282508718846,0
1423989864751999032,1,0.8333333333333334,110.0,151.36071706188477,0.2732592568583973,1,41.9032,12.45957,2,1.0,10,Entire home/apt,I Centro Storico,1,Entire rental unit,-41.36071706188477,0
53944852,1,1.0,110.0,151.36071706188477,0.2732592568583973,1,41.88814,12.49709,3,1.0,21,Private room,I Centro Storico,73,Private room in rental unit,-41.36071706188477,0
