cluster,latitude,longitude,accommodates,bedrooms,amenities_count
0,41.88017602010267,12.46035823027419,5.730769230769231,2.3516483516483517,38.527472527472526
1,41.89407208423795,12.48359720129464,2.9074074074074066,1.0370370370370376,31.422222222222224
